sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
4605,9395,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0104_161686.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4606,9396,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0127_161176.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4607,9397,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0027_104004.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4608,9398,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0001_161189.jpg,159,Black-throated-Blue Warbler,both_wrong,both_correct,157,Bay-breasted Warbler,157,Bay-breasted Warbler,2,2,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4609,9399,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0079_161194.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4610,9401,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0128_161708.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4611,9403,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0086_161716.jpg,159,Black-throated-Blue Warbler,degraded,both_correct,159,Black-throated-Blue Warbler,38,Least Flycatcher,1,2,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4612,9407,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0110_161726.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4613,9410,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0107_161214.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4614,9412,161.Blue_winged_Warbler/Blue_Winged_Warbler_0050_162057.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,179,Wilson Warbler,8,7,179,Wilson Warbler,179,Wilson Warbler,4,4
4615,9413,161.Blue_winged_Warbler/Blue_Winged_Warbler_0041_161802.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,179,Wilson Warbler,179,Wilson Warbler,3,2,179,Wilson Warbler,179,Wilson Warbler,4,5
4616,9416,161.Blue_winged_Warbler/Blue_Winged_Warbler_0063_161810.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,179,Wilson Warbler,179,Wilson Warbler,3,4,179,Wilson Warbler,179,Wilson Warbler,3,4
4617,9418,161.Blue_winged_Warbler/Blue_Winged_Warbler_0026_161813.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,150,Black-capped Vireo,150,Black-capped Vireo,,,156,Yellow-throated Vireo,156,Yellow-throated Vireo,,
4618,9419,161.Blue_winged_Warbler/Blue_Winged_Warbler_0013_161816.jpg,160,Blue-winged Warbler,degraded,both_wrong,160,Blue-winged Warbler,165,Golden-winged Warbler,1,2,179,Wilson Warbler,179,Wilson Warbler,2,2
4619,9420,161.Blue_winged_Warbler/Blue_Winged_Warbler_0057_162085.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,175,Prairie Warbler,175,Prairie Warbler,2,2,179,Wilson Warbler,179,Wilson Warbler,2,2
4620,9422,161.Blue_winged_Warbler/Blue_Winged_Warbler_0030_162088.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,179,Wilson Warbler,165,Golden-winged Warbler,2,4,176,Prothonotary Warbler,179,Wilson Warbler,3,7
4621,9426,161.Blue_winged_Warbler/Blue_Winged_Warbler_0049_161856.jpg,160,Blue-winged Warbler,both_wrong,degraded,42,Yellow-bellied Flycatcher,168,Magnolia Warbler,4,3,160,Blue-winged Warbler,179,Wilson Warbler,1,3
4622,9428,161.Blue_winged_Warbler/Blue_Winged_Warbler_0067_161860.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,176,Prothonotary Warbler,6,5,179,Wilson Warbler,179,Wilson Warbler,2,2
4623,9431,161.Blue_winged_Warbler/Blue_Winged_Warbler_0042_161869.jpg,160,Blue-winged Warbler,both_correct,both_correct,160,Blue-winged Warbler,160,Blue-winged Warbler,1,1,160,Blue-winged Warbler,160,Blue-winged Warbler,1,1
4624,9433,161.Blue_winged_Warbler/Blue_Winged_Warbler_0025_161873.jpg,160,Blue-winged Warbler,degraded,both_wrong,160,Blue-winged Warbler,179,Wilson Warbler,1,2,179,Wilson Warbler,179,Wilson Warbler,2,2
4625,9435,161.Blue_winged_Warbler/Blue_Winged_Warbler_0066_162062.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,179,Wilson Warbler,179,Wilson Warbler,6,2,179,Wilson Warbler,179,Wilson Warbler,5,9
4626,9436,161.Blue_winged_Warbler/Blue_Winged_Warbler_0017_161878.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,179,Wilson Warbler,5,5,179,Wilson Warbler,179,Wilson Warbler,2,2
4627,9439,161.Blue_winged_Warbler/Blue_Winged_Warbler_0060_161888.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,166,Hooded Warbler,9,7,179,Wilson Warbler,179,Wilson Warbler,4,5
4628,9440,161.Blue_winged_Warbler/Blue_Winged_Warbler_0078_161889.jpg,160,Blue-winged Warbler,degraded,both_wrong,160,Blue-winged Warbler,165,Golden-winged Warbler,1,2,179,Wilson Warbler,179,Wilson Warbler,3,2
4629,9443,161.Blue_winged_Warbler/Blue_Winged_Warbler_0053_161896.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,175,Prairie Warbler,6,4,179,Wilson Warbler,179,Wilson Warbler,4,6
4630,9448,161.Blue_winged_Warbler/Blue_Winged_Warbler_0061_161984.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,176,Prothonotary Warbler,2,5,179,Wilson Warbler,179,Wilson Warbler,5,4
4631,9449,161.Blue_winged_Warbler/Blue_Winged_Warbler_0072_161991.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,179,Wilson Warbler,3,5,179,Wilson Warbler,179,Wilson Warbler,2,2
4632,9451,161.Blue_winged_Warbler/Blue_Winged_Warbler_0052_161739.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,179,Wilson Warbler,7,9,179,Wilson Warbler,179,Wilson Warbler,4,7
4633,9452,161.Blue_winged_Warbler/Blue_Winged_Warbler_0055_161996.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,179,Wilson Warbler,4,4,179,Wilson Warbler,179,Wilson Warbler,4,4
4634,9453,161.Blue_winged_Warbler/Blue_Winged_Warbler_0045_161997.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,165,Golden-winged Warbler,3,5,179,Wilson Warbler,179,Wilson Warbler,2,2
4635,9455,161.Blue_winged_Warbler/Blue_Winged_Warbler_0004_162005.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,42,Yellow-bellied Flycatcher,175,Prairie Warbler,8,8,179,Wilson Warbler,179,Wilson Warbler,4,5
4636,9456,161.Blue_winged_Warbler/Blue_Winged_Warbler_0056_162013.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,165,Golden-winged Warbler,2,2,179,Wilson Warbler,179,Wilson Warbler,2,3
4637,9457,161.Blue_winged_Warbler/Blue_Winged_Warbler_0093_162014.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,179,Wilson Warbler,179,Wilson Warbler,2,2,179,Wilson Warbler,179,Wilson Warbler,2,2
4638,9459,161.Blue_winged_Warbler/Blue_Winged_Warbler_0088_162018.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,174,Pine Warbler,2,4,176,Prothonotary Warbler,179,Wilson Warbler,5,6
4639,9462,161.Blue_winged_Warbler/Blue_Winged_Warbler_0089_162026.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,166,Hooded Warbler,3,3,176,Prothonotary Warbler,179,Wilson Warbler,4,4
4640,9463,161.Blue_winged_Warbler/Blue_Winged_Warbler_0086_162027.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,179,Wilson Warbler,4,2,179,Wilson Warbler,179,Wilson Warbler,2,3
4641,9466,161.Blue_winged_Warbler/Blue_Winged_Warbler_0065_162030.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,166,Hooded Warbler,166,Hooded Warbler,3,5,176,Prothonotary Warbler,165,Golden-winged Warbler,3,3
4642,9467,161.Blue_winged_Warbler/Blue_Winged_Warbler_0007_161785.jpg,160,Blue-winged Warbler,both_wrong,both_wrong,176,Prothonotary Warbler,176,Prothonotary Warbler,9,10,176,Prothonotary Warbler,179,Wilson Warbler,3,3
4643,9470,161.Blue_winged_Warbler/Blue_Winged_Warbler_0094_161790.jpg,160,Blue-winged Warbler,both_correct,both_correct,160,Blue-winged Warbler,160,Blue-winged Warbler,1,1,160,Blue-winged Warbler,160,Blue-winged Warbler,1,1
4644,9471,162.Canada_Warbler/Canada_Warbler_0094_26880.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,4,4,171,Nashville Warbler,171,Nashville Warbler,2,2
4645,9472,162.Canada_Warbler/Canada_Warbler_0119_162307.jpg,161,Canada Warbler,degraded,both_wrong,161,Canada Warbler,167,Kentucky Warbler,1,2,171,Nashville Warbler,171,Nashville Warbler,2,3
4646,9473,162.Canada_Warbler/Canada_Warbler_0115_162309.jpg,161,Canada Warbler,both_wrong,degraded,171,Nashville Warbler,167,Kentucky Warbler,3,3,161,Canada Warbler,171,Nashville Warbler,1,2
4647,9475,162.Canada_Warbler/Canada_Warbler_0067_162314.jpg,161,Canada Warbler,both_wrong,both_wrong,167,Kentucky Warbler,167,Kentucky Warbler,2,2,171,Nashville Warbler,171,Nashville Warbler,2,2
4648,9476,162.Canada_Warbler/Canada_Warbler_0063_162324.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,3,4,171,Nashville Warbler,171,Nashville Warbler,2,2
4649,9479,162.Canada_Warbler/Canada_Warbler_0006_103959.jpg,161,Canada Warbler,both_wrong,both_wrong,179,Wilson Warbler,179,Wilson Warbler,10,9,171,Nashville Warbler,171,Nashville Warbler,2,4
4650,9482,162.Canada_Warbler/Canada_Warbler_0103_162339.jpg,161,Canada Warbler,both_wrong,both_wrong,172,Orange-crowned Warbler,174,Pine Warbler,10,10,174,Pine Warbler,174,Pine Warbler,2,2
4651,9486,162.Canada_Warbler/Canada_Warbler_0104_162345.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,4,4,171,Nashville Warbler,171,Nashville Warbler,5,4
4652,9487,162.Canada_Warbler/Canada_Warbler_0022_157106.jpg,161,Canada Warbler,both_wrong,both_wrong,150,Black-capped Vireo,154,Warbling Vireo,,,153,Red-eyed Vireo,153,Red-eyed Vireo,,
4653,9489,162.Canada_Warbler/Canada_Warbler_0020_162354.jpg,161,Canada Warbler,both_wrong,both_wrong,178,Tennessee Warbler,171,Nashville Warbler,,,171,Nashville Warbler,171,Nashville Warbler,,
4654,9490,162.Canada_Warbler/Canada_Warbler_0093_162356.jpg,161,Canada Warbler,both_wrong,degraded,167,Kentucky Warbler,167,Kentucky Warbler,3,3,161,Canada Warbler,171,Nashville Warbler,1,3
4655,9492,162.Canada_Warbler/Canada_Warbler_0074_162366.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,3,3,171,Nashville Warbler,171,Nashville Warbler,2,3
4656,9493,162.Canada_Warbler/Canada_Warbler_0105_162372.jpg,161,Canada Warbler,both_wrong,both_correct,167,Kentucky Warbler,167,Kentucky Warbler,2,2,161,Canada Warbler,161,Canada Warbler,1,1
4657,9494,162.Canada_Warbler/Canada_Warbler_0013_162375.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,5,6,171,Nashville Warbler,171,Nashville Warbler,2,2
4658,9495,162.Canada_Warbler/Canada_Warbler_0035_162377.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,9,6,171,Nashville Warbler,171,Nashville Warbler,4,4
4659,9498,162.Canada_Warbler/Canada_Warbler_0023_162383.jpg,161,Canada Warbler,both_wrong,both_wrong,167,Kentucky Warbler,167,Kentucky Warbler,5,4,171,Nashville Warbler,171,Nashville Warbler,3,3
4660,9500,162.Canada_Warbler/Canada_Warbler_0015_162388.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,2,3,171,Nashville Warbler,171,Nashville Warbler,2,2
4661,9504,162.Canada_Warbler/Canada_Warbler_0117_162394.jpg,161,Canada Warbler,degraded,both_wrong,161,Canada Warbler,167,Kentucky Warbler,1,2,171,Nashville Warbler,171,Nashville Warbler,2,2
4662,9505,162.Canada_Warbler/Canada_Warbler_0114_162396.jpg,161,Canada Warbler,both_correct,both_wrong,161,Canada Warbler,161,Canada Warbler,1,1,171,Nashville Warbler,171,Nashville Warbler,2,2
4663,9507,162.Canada_Warbler/Canada_Warbler_0095_162401.jpg,161,Canada Warbler,both_wrong,both_correct,167,Kentucky Warbler,167,Kentucky Warbler,3,2,161,Canada Warbler,161,Canada Warbler,1,1
4664,9509,162.Canada_Warbler/Canada_Warbler_0037_162405.jpg,161,Canada Warbler,both_wrong,both_wrong,167,Kentucky Warbler,167,Kentucky Warbler,7,5,167,Kentucky Warbler,167,Kentucky Warbler,2,3
4665,9510,162.Canada_Warbler/Canada_Warbler_0056_162407.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,2,2,171,Nashville Warbler,171,Nashville Warbler,2,2
4666,9514,162.Canada_Warbler/Canada_Warbler_0008_162416.jpg,161,Canada Warbler,both_correct,both_correct,161,Canada Warbler,161,Canada Warbler,1,1,161,Canada Warbler,161,Canada Warbler,1,1
4667,9518,162.Canada_Warbler/Canada_Warbler_0002_162426.jpg,161,Canada Warbler,degraded,both_wrong,161,Canada Warbler,167,Kentucky Warbler,1,2,171,Nashville Warbler,171,Nashville Warbler,2,2
4668,9520,162.Canada_Warbler/Canada_Warbler_0090_162432.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,7,5,171,Nashville Warbler,171,Nashville Warbler,4,6
4669,9523,162.Canada_Warbler/Canada_Warbler_0107_162440.jpg,161,Canada Warbler,both_correct,both_wrong,161,Canada Warbler,161,Canada Warbler,1,1,167,Kentucky Warbler,168,Magnolia Warbler,4,4
4670,9524,162.Canada_Warbler/Canada_Warbler_0051_162447.jpg,161,Canada Warbler,both_wrong,degraded,171,Nashville Warbler,171,Nashville Warbler,2,3,161,Canada Warbler,171,Nashville Warbler,1,2
4671,9527,162.Canada_Warbler/Canada_Warbler_0122_162219.jpg,161,Canada Warbler,both_wrong,both_wrong,42,Yellow-bellied Flycatcher,171,Nashville Warbler,9,5,171,Nashville Warbler,171,Nashville Warbler,6,6
4672,9528,162.Canada_Warbler/Canada_Warbler_0027_162223.jpg,161,Canada Warbler,both_correct,both_wrong,161,Canada Warbler,161,Canada Warbler,1,1,171,Nashville Warbler,171,Nashville Warbler,2,2
4673,9529,162.Canada_Warbler/Canada_Warbler_0109_93363.jpg,161,Canada Warbler,both_wrong,both_wrong,171,Nashville Warbler,171,Nashville Warbler,3,3,171,Nashville Warbler,171,Nashville Warbler,3,3
4674,9533,163.Cape_May_Warbler/Cape_May_Warbler_0117_163079.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4675,9534,163.Cape_May_Warbler/Cape_May_Warbler_0093_163089.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4676,9535,163.Cape_May_Warbler/Cape_May_Warbler_0096_163093.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4677,9537,163.Cape_May_Warbler/Cape_May_Warbler_0115_163121.jpg,162,Cape-May Warbler,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,3,3,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4678,9539,163.Cape_May_Warbler/Cape_May_Warbler_0122_163131.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4679,9541,163.Cape_May_Warbler/Cape_May_Warbler_0033_162657.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4680,9542,163.Cape_May_Warbler/Cape_May_Warbler_0085_162628.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4681,9547,163.Cape_May_Warbler/Cape_May_Warbler_0048_162915.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4682,9548,163.Cape_May_Warbler/Cape_May_Warbler_0129_163157.jpg,162,Cape-May Warbler,both_wrong,both_wrong,174,Pine Warbler,174,Pine Warbler,2,2,174,Pine Warbler,174,Pine Warbler,2,2
4683,9549,163.Cape_May_Warbler/Cape_May_Warbler_0015_163159.jpg,162,Cape-May Warbler,both_wrong,both_correct,164,Chestnut-sided Warbler,174,Pine Warbler,3,3,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4684,9550,163.Cape_May_Warbler/Cape_May_Warbler_0007_163087.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4685,9552,163.Cape_May_Warbler/Cape_May_Warbler_0046_163167.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4686,9554,163.Cape_May_Warbler/Cape_May_Warbler_0026_162913.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4687,9555,163.Cape_May_Warbler/Cape_May_Warbler_0035_162658.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4688,9556,163.Cape_May_Warbler/Cape_May_Warbler_0055_163171.jpg,162,Cape-May Warbler,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,2,2,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4689,9558,163.Cape_May_Warbler/Cape_May_Warbler_0003_162920.jpg,162,Cape-May Warbler,both_correct,degraded,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,174,Pine Warbler,1,2
4690,9560,163.Cape_May_Warbler/Cape_May_Warbler_0100_162923.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4691,9561,163.Cape_May_Warbler/Cape_May_Warbler_0004_162928.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4692,9564,163.Cape_May_Warbler/Cape_May_Warbler_0107_162941.jpg,162,Cape-May Warbler,both_wrong,both_correct,42,Yellow-bellied Flycatcher,174,Pine Warbler,3,3,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4693,9566,163.Cape_May_Warbler/Cape_May_Warbler_0060_162949.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4694,9567,163.Cape_May_Warbler/Cape_May_Warbler_0053_162950.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4695,9569,163.Cape_May_Warbler/Cape_May_Warbler_0062_162955.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4696,9571,163.Cape_May_Warbler/Cape_May_Warbler_0104_162958.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4697,9573,163.Cape_May_Warbler/Cape_May_Warbler_0095_162965.jpg,162,Cape-May Warbler,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,2,2,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4698,9577,163.Cape_May_Warbler/Cape_May_Warbler_0119_162976.jpg,162,Cape-May Warbler,both_wrong,both_correct,175,Prairie Warbler,175,Prairie Warbler,2,2,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4699,9580,163.Cape_May_Warbler/Cape_May_Warbler_0092_163057.jpg,162,Cape-May Warbler,both_correct,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,1,1,162,Cape-May Warbler,162,Cape-May Warbler,1,1
4700,9584,163.Cape_May_Warbler/Cape_May_Warbler_0008_163062.jpg,162,Cape-May Warbler,both_wrong,both_correct,175,Prairie Warbler,175,Prairie Warbler,2,2,162,Cape-May Warbler,162,Cape-May Warbler,1,1
